tag	score	line	reasons
S	4	i like how some people dont use social media at all. they are the control group.	len16+3/end.+2/lowerStart-1/isAre+1/firstPers-1
S	4	we must take individual responsibility for our lives and our actions and choices.	len13+3/end.+2/lowerStart-1
S	4	the ancients spent just as much time in the gymnasium as they did in the academy.	len16+3/end.+2/lowerStart-1
S	4	Once you try and make something, you realize the miracles all around you. Ala jobs	len15+3/capStart+1
S	4	you know you're making good long term decisions when your past self saves your ass.	len15+3/end.+2/lowerStart-1
S	4	you may not be original in your Legos, but you may be original in your configuration.	len16+3/end.+2/lowerStart-1
S	4	the process should be just as beautiful as the output. the means and ends both matter.	len16+3/end.+2/lowerStart-1
S	4	Throw all the puzzle pieces on the table, get the edges in order, then fill it all in.	len18+1/end.+2/capStart+1
S	4	I like seeing people's siblings to see what's memetic vs genetic, for the most part...	len15+3/end.+2/capStart+1/ellipsis-1/firstPers-1
S	4	The platform isn’t evil, it’s a tool, it’s all about how you’re wielding it / using it.	len17+1/end.+2/capStart+1
S	4	no matter what you do, you polarize people. no matter what you do, you signal something.	len16+3/end.+2/lowerStart-1
S	4	fiction authors discuss politically incorrect topics through their "fictional" characters	len10+5/lowerStart-1
S	4	There's so much bullshit, noise, drama, gossip, that means nothing at the end of the day.	len16+3/end.+2/capStart+1/comma-2
S	4	The ns diaspora is interesting. Many adventures have been had already out in the world :)	len16+3/endparen-1/capStart+1/isAre+1
S	4	fun fact: before Maslow died, he extended his hierarchy of needs by adding 3 more layers.	len16+3/end.+2/lowerStart-1
S	4	basically, as long as you aren’t violent or coercive, at worst, you’re ethically neutral.	len14+3/end.+2/lowerStart-1
S	4	What would you do if you were 12 in this situation? Its good to be childlike, not childish.	len18+1/end.+2/capStart+1
S	4	"All life is problem-solving." "A problem is at least 2 competing theories about 'should'."	len14+3/isAre+1
S	4	My grandfather, and Brad Jacobs, started their first real companies at 23. I'm 23. Let's go...	len16+3/end.+2/capStart+1/ellipsis-1/firstPers-1
S	4	Everything should feel like play. If it feels like drudgery, its no good (some coercion at work).	len17+1/end.+2/capStart+1
S	4	I don't want to run through walls, my style is breaking down walls, and stepping through the dust.	len18+1/end.+2/capStart+1/isAre+1/firstPers-1
S	4	When it takes work to pull you away from "the work", that's when you know you were in the flow state.	len21+1/end.+2/capStart+1
S	4	My body was always here, and will always be here. Consciousness is the only thing that rises and falls.	len19+1/end.+2/capStart+1/isAre+1/firstPers-1
S	4	It’s who’s watching and whether I trust them to receive my thoughts with curiosity instead of judgment.	len17+1/end.+2/capStart+1
S	4	The flow state seems to require a build up time to increase immersion, to enter a new world for a moment.	len21+1/end.+2/capStart+1
S	4	You can have the best ideas about pursuing truth, but if speaking up feels dangerous, none of it matters.	len19+1/end.+2/capStart+1
S	4	Rick Rubin talks about demonstrating ideas, every idea should be able to be shown before you shut it down.	len19+1/end.+2/capStart+1
S	4	For internet aesthetics, just throw shadcn ui and coolors.co color palettes and a nice font at your projects.	len18+1/end.+2/capStart+1
S	4	"The score takes care of itself." If your input goal is directly connected to your output goal, this is true.	len20+1/end.+2/isAre+1
S	4	Hard mode gives the most XP. “Hard” and “fun” can co-exist. The flow state can emerge in any difficulty level.	len20+1/end.+2/capStart+1
S	4	Never forget you can solve all of life's puzzles, if you learn, even if it doesn't feel like it in the moment.	len22+1/end.+2/capStart+1
S	4	Excellence is hard-to-vary, yet it can come in different archetypes... I am confusion, wanna figure this out...	len17+1/end.+2/capStart+1/isAre+1/ellipsis-1
S	4	If you go back to your hometown, it’s insane how many people don’t even know about the basics of new technology.	len21+1/end.+2/capStart+1
S	4	If your life doesn't feel like the most addictive video game you've ever played, you're designing / playing it wrong.	len20+1/end.+2/capStart+1
S	4	"failure is irrelevant unless catastrophic." what matters is the output of the SET of decisions, not any one decision.	len19+1/end.+2/isAre+1
S	4	But "the Earth rotates on its tilted axis" explains seasons in a way where changing any detail breaks the explanation.	len20+1/end.+2/capStart+1
S	4	If the poor solve problems for the rich, and craft a compelling offer, this cycle perpetuates infinite problem solving.	len19+1/end.+2/capStart+1
S	4	If you show people the positive transformation, if you show > tell more or less, it's a lot easier to persuade someone.	len22+1/end.+2/capStart+1
S	4	Never compromise, use creativity to solve sacrifice. You can always generate a third option that satisfies both parties.	len18+1/end.+2/capStart+1
S	4	The Enlightenment was humanity's first sustained dynamic society and it was, quite literally, the beginning of infinity.	len17+1/end.+2/capStart+1
S	4	Why do people have self-imposed ceilings? Even though physics doesn't limit us? I mean there are constraints but still...	len19+1/end.+2/capStart+1/isAre+1/ellipsis-1
S	4	Critical rationalists would do well to provide examples of the ideas they promote, to make em more accessible to laypeople.	len20+1/end.+2/capStart+1
S	4	Your state (physiology) influences your story (psychology). So sleep well, exercise, eat well. Nail the fundamentals of health.	len18+1/end.+2/capStart+1
S	4	The Farcaster community should invest in migration tools into farcaster. Pull X IG TikTok Youtube communities into this protocol.	len19+1/end.+2/capStart+1
S	4	And epistemology the study of how we know things ties it all together, because understanding any of this requires good explanations.	len21+1/end.+2/capStart+1
S	4	For you algorithms shouldn’t prioritize recency, content from 10 years ago might be what’s most relevant for you right here right now.	len22+1/end.+2/capStart+1
S	4	Denying this requires adding bad, ad-hoc stories to the physics exactly the kind of easy-to-vary explanation Deutsch teaches us to reject.	len21+1/end.+2/capStart+1
S	4	Some explanations, some systems, some ideas make a jump to universality they transcend the parochial circumstances of their creation and apply everywhere.	len22+1/end.+2/capStart+1
S	4	Deutsch draws a sharp line between static societies, which suppress criticism to preserve the status quo, and dynamic societies, which institutionalize error-correction.	len22+1/end.+2/capStart+1
N	3	play is the way	len4+3/lowerStart-1/isAre+1
N	3	fun is the moat	len4+3/lowerStart-1/isAre+1
N	3	** ugh i forgot	len4+3
N	3	early is a skill	len4+3/lowerStart-1/isAre+1
N	3	music is my church	len4+3/lowerStart-1/isAre+1
N	3	all quests are fun	len4+3/lowerStart-1/isAre+1
N	3	"Hell yeah or no."	len4+3
N	3	“Hell yeah or no!”	len4+3
N	3	“face up to life.”	len4+3
N	3	“Its not about you”	len4+3
N	3	this is a cool shot	len5+3/lowerStart-1/isAre+1
N	3	grok is amazing wow	len4+3/lowerStart-1/isAre+1
N	3	history is a banger!:	len4+3/lowerStart-1/isAre+1
N	3	“Go slow to go fast.”	len5+3
N	3	follow your heart ❤️‍🔥	len4+3/lowerStart-1/imp+4/emoji-3
N	3	"top 10 gdp by planet"	len5+3
N	3	derek sivers is goated	len4+3/lowerStart-1/isAre+1
N	3	i seek ahas and hahas.	len5+3/end.+2/lowerStart-1/firstPers-1
N	3	business is an art form	len5+3/lowerStart-1/isAre+1
N	3	"Go for it with gusto."	len5+3
N	3	and rafe kelley are cool	len5+3/lowerStart-1/isAre+1
N	3	music is for time travel	len5+3/lowerStart-1/isAre+1
N	3	"There's always a play."	len4+3
N	3	you are allowed to evolve	len5+3/lowerStart-1/isAre+1
N	3	luddites are always wrong	len4+3/lowerStart-1/isAre+1
N	3	play this at my funeral :)	len6+5/endparen-1/lowerStart-1
N	3	david senra is my rusticus	len5+3/lowerStart-1/isAre+1
N	3	"Curiosity killed the cat."	len4+3
N	3	“Don’t look around, look up”	len5+3
N	3	"work" should feel like play	len5+3
N	3	“Make America states again.”	len4+3
N	3	"It's all about the people."	len5+3
N	3	"the dosage makes the poison"	len5+3
N	3	Feedback loops are paramount!	len4+3/end!-2/capStart+1/isAre+1
N	3	"Beauty will save the world."	len5+3
N	3	tywin lannister is rockefeller	len4+3/lowerStart-1/isAre+1
N	3	people are genetic conjectures	len4+3/lowerStart-1/isAre+1
N	3	"His ambitions lie elsewhere."	len4+3
N	3	"Belief comes before ability."	len4+3
N	3	“Relationships run the world.”	len4+3
N	3	okay then why is it not 10/10?	len7+5/end?-2/lowerStart-1/isAre+1
N	3	hiring is like pokemon catching	len5+3/lowerStart-1/isAre+1
N	3	"Problems are your friends." :)	len5+3/endparen-1/isAre+1
N	3	i just wanna be a founding daddy	len7+5/lowerStart-1/firstPers-1
N	3	i like how the mind auto forgets	len7+5/lowerStart-1/firstPers-1
N	3	what is the dead simple solution?	len6+5/end?-2/lowerStart-1/isAre+1
N	3	“Always invert.” - Charlie Munger	len5+3
N	3	"Who influences the influencers?"	len4+3
N	3	"Football Club Elo Ratings" site:	len5+3
N	3	just shoot the shot (note to self)	len7+5/endparen-1/lowerStart-1
N	3	"Are they creating new knowledge?"	len5+3
N	3	fairweather friends are not friends	len5+3/lowerStart-1/isAre+1
N	3	solving problems is extremely noble	len5+3/lowerStart-1/isAre+1
N	3	"Greatness can come from anywhere."	len5+3
N	3	# whats the right identity framing?	len6+5/end?-2
N	3	human races are like dog breeds lol.	len7+5/end.+2/lowerStart-1/isAre+1/slang*1-4
N	3	“When preperation meets opportunity.”	len4+3
N	3	I live life as a turn-based magic rpg.	len8+5/end.+2/capStart+1/slang*1-4/firstPers-1
N	3	“Energy management > time management.”	len5+3
N	3	curiosity and creation are always noble!	len6+5/end!-2/lowerStart-1/isAre+1
N	3	There is so much that doesn’t matter lol	len8+5/capStart+1/isAre+1/slang*1-4
N	3	how is your inner scorecard lookin like?	len7+5/end?-2/lowerStart-1/isAre+1
N	3	im at the finally changes + atonement part	len8+5/lowerStart-1/firstPers-1
N	3	i can only be motivated REALLY, for others	len8+5/lowerStart-1/firstPers-1
N	3	The only law i follow is the power law haha	len10+5/capStart+1/isAre+1/slang*1-4
N	3	what are the timeless spaceless principles?	len6+5/end?-2/lowerStart-1/isAre+1
N	3	i guess you need to be prolific to be goated	len10+5/lowerStart-1/firstPers-1
N	3	ive been charging up a spirit bomb. get ready	len9+5/lowerStart-1/firstPers-1
N	3	today’s vitamins are tomorrow’s pain-killers.	len5+3/end.+2/lowerStart-1/isAre+1/temporal-2
N	3	i wanna be the rick rubin / ed sheeran of tech	len11+5/lowerStart-1/firstPers-1
N	3	character is not enough, you need ability too!	len8+5/end!-2/lowerStart-1/isAre+1
N	3	i love to spend time with myself / in solitude	len10+5/lowerStart-1/firstPers-1
N	3	all problems are solvable. there is an answer!	len8+5/end!-2/lowerStart-1/isAre+1
N	3	what is true? what is good? what is beautiful?	len9+5/end?-2/lowerStart-1/isAre+1
N	3	# get a web interface to talk to God, openclaw?	len10+5/end?-2
N	3	"Balaji Srinivasan at the 1517 Assembly" source:	len7+5/year-2
N	3	i want lee kuan yew reading my audiobooks. banger:	len9+5/lowerStart-1/firstPers-1
N	3	accept reality. what else are you going to accept?	len9+5/end?-2/lowerStart-1/isAre+1
N	3	you can learn ANYTHING you want. remember to enjoy :)	len10+5/endparen-1/lowerStart-1
N	3	what is the optimistic vision? what is the action plan?	len10+5/end?-2/lowerStart-1/isAre+1
N	3	the time is going to pass anyway, how will you spend it?	len12+5/end?-2/lowerStart-1/isAre+1
N	3	what are we doing differently if another pandemic comes?	len9+5/end?-2/lowerStart-1/isAre+1
N	3	"If you want to be a bender, you need to let go of fear."	len14+3
N	3	“you can both fit in, and stick out, in good and bad ways.”	len13+3
N	3	i love the dojo. its friendly sparring to improve each other	len11+5/lowerStart-1/firstPers-1
N	3	Things that are fun are worth doing. What do you want to do?	len13+3/end?-2/capStart+1/isAre+1
N	3	"you can't get a baby in 1 month by getting 9 women pregnant"	len13+3
N	3	i'm only interested in the extremes and the harmonic balances	len10+5/lowerStart-1/firstPers-1
N	3	what is the root cause bottleneck to solving your top problem?	len11+5/end?-2/lowerStart-1/isAre+1
N	3	If life is a game, who are the best players you’ve come across?	len13+3/end?-2/capStart+1/isAre+1
N	3	"be so good they cant ignore you" also be so good they come back	len14+3
N	3	~"If you do what you love, you'll never work a day in your life."	len14+3
N	3	Can @neynar be the grok for farcaster? id love account summaries.	len11+5/end.+2/capStart+1/at-5
N	3	i like uncorrupted people, or people that can uncorrupt themselves	len10+5/lowerStart-1/firstPers-1
N	3	elan lee is to board games as brandon sanderson is to fantasy books	len13+3/lowerStart-1/isAre+1
N	3	For all you Derek Sivers fans, get some free books while you can :)	len14+3/endparen-1/capStart+1
N	3	your attention is going 100% somewhere. where are you allocating it?	len11+5/end?-2/lowerStart-1/isAre+1
N	3	"Play nice, but win" = "Win and help win" = "Put your mask on first."	len15+3
N	3	even at the highest level they have fun, when the stakes are "highest"	len13+3/lowerStart-1/isAre+1
N	3	i'm addicted to toolmaking, research, and beautiful creative processes	len9+5/lowerStart-1/firstPers-1
N	3	“Your boos mean nothing to me, I’ve seen what makes you cheer.” - Rick	len14+3
N	3	What if you took life to the limits of your imagination? (Infinite btw)	len13+3/endparen-1/capStart+1
N	3	in shonen, the person who can copy the powers of others is hella strong	len14+3/lowerStart-1/isAre+1
N	3	“care about people’s approval, and you will be their prisoner.” - Lao Tzu	len13+3
N	3	if life is the best game of all time, problems are opportunities to gain XP	len15+3/lowerStart-1/isAre+1
N	3	Guys can be so wholesome and supportive to each other its awesome to see :)	len15+3/endparen-1/capStart+1
N	3	ai is best used to make legos, but not to orchestrate them. like music stems	len15+3/lowerStart-1/isAre+1
N	3	socrates died for "why" "why" is perhaps the most important force in the world	len14+3/lowerStart-1/isAre+1
N	3	im interested in the study of internet metrics, not just quantity but quality.	len13+3/end.+2/lowerStart-1/firstPers-1
N	3	i dont understand why people desire fame for its own sake. that seems shallow.	len14+3/end.+2/lowerStart-1/firstPers-1
N	3	the only war i approve of is the war on problems, death, entropy. fuck that shit	len16+3/lowerStart-1/isAre+1
N	3	get into peak state. even 10 pushups and 10 squats is a bridge to feeling better	len16+3/lowerStart-1/isAre+1
N	3	to learn about you is to learn about me. to learn about me is to learn about you.	len18+1/end.+2/lowerStart-1/isAre+1
N	3	1517fund:1000 zfellows:10,000 thielfellows:200,000 this seems a common path pattern	len9+5/year-2
N	3	the most interesting things are emergent and not on the map: true beauty and novelty	len15+3/lowerStart-1/isAre+1
N	3	if you choose the right game, putting your skin in is effortless, or at least easier	len16+3/lowerStart-1/isAre+1
N	3	ive been learning from ed sheeran and how he turns on the "dirty tap" of creativity.	len16+3/end.+2/lowerStart-1/firstPers-1
N	3	im trying this new thing where i ship mini artifacts: songs essays apps podcasts etc.	len15+3/end.+2/lowerStart-1/firstPers-1
N	3	capital is allocated based on expectation. dopamine is allocated based on expectation.	len12+5/end.+2/lowerStart-1/isAre+1/slang*1-4
N	3	A laptop driver update spree is how I imagine Lasik surgery feeling like. Life upgrade!	len15+3/end!-2/capStart+1/isAre+1
N	3	"You learn more from your customers than the competition." "Don't look around, look up."	len14+3
N	3	If you have trouble saying no, you actually have trouble saying yes. (learn to untangle)	len15+3/endparen-1/capStart+1
N	3	Almost to 1000 GitHub commits this year! PR shii... personal record, not pull request...	len14+3/end.+2/capStart+1/year-2/ellipsis-1
N	3	its going to take leverage, knowledge, and a bit of time. the ingredients for the potion...	len16+3/end.+2/lowerStart-1/ellipsis-1
N	3	technology is so fascinating and exciting, im having a personal cambrian explosion of ideas	len14+3/lowerStart-1/isAre+1
N	3	I think i have a high tolerance for uncertainty, but i also have a high desire for clarity.	len18+1/end.+2/capStart+1/firstPers-1
N	3	what you want is a congruent philosophy, it should be simple and beautiful in its simplicity	len16+3/lowerStart-1/isAre+1
N	3	dynamic optimism: i know there is an answer out there. past peoples used to call this faith.	len17+1/end.+2/lowerStart-1/isAre+1
N	3	"Problems aren't permanent facts of life, they're just knowledge gaps." ~ Lords of the Cosmos	len15+3
N	3	there are some things you should give up on. there are some things you should never give up on.	len19+1/end.+2/lowerStart-1/isAre+1
N	3	Reality is infinitely nuanced, yet we stereotype and bucket situations based on common patterns.	len14+3/end.+2/capStart+1/isAre+1/slang*1-4
N	3	women usually are in the middle of society, and men are usually at the top and bottom of society.	len19+1/end.+2/lowerStart-1/isAre+1
N	3	the most fun things were not on your map until now. the depths of reality are infinite and beautiful.	len19+1/end.+2/lowerStart-1/isAre+1
N	3	video games are extremely underrated low stakes learning environments. david deutsch and elon approve	len14+3/lowerStart-1/isAre+1
N	3	I always want to feel good posting half-baked thoughts on farcaster, no matter who’s in the audience.	len17+1/end.+2/capStart+1/firstPers-1
N	3	The best first phrase to learn in a new language is "how do I say *insert word* in *insert language*?"	len20+1/capStart+1/isAre+1
N	3	Mistakes are INEVITABLE. So might as well embrace them and do them small and correct them fast if you can	len20+1/capStart+1/isAre+1
N	3	you focus on capital, but not on social capital. great relationships are one of the great pillars of life.	len19+1/end.+2/lowerStart-1/isAre+1
N	3	this is memetic warfare. antimemetics are interesting. you can practice at smaller scales and ramp up scale.	len17+1/end.+2/lowerStart-1/isAre+1
N	3	The reason its lindy is because the idea is well criticized and battle tested in the realm of ideas and time	len21+1/capStart+1/isAre+1
N	3	with BCIs, what if there is a future X where instead of scrolling through words, it’s feelings? a qualia feed.	len20+1/end.+2/lowerStart-1/isAre+1
N	3	its really funny if you think of geopolitics in an anthropomorphized way. for example the USA is uncle Sam etc.	len20+1/end.+2/lowerStart-1/isAre+1
N	3	Claude responses are so much better than gpt for human things. Why do i even pay for chat… for the pdf ragging…	len22+1/capStart+1/isAre+1
N	3	life is marketed as a pvp game but its really a pve game, with the sword and shield being curiosity and creation.	len22+1/end.+2/lowerStart-1/isAre+1
N	3	everyone is relevant to everyone in different ways and to different degrees. reminds me of universal gravitation.	len17+1/end.+2/lowerStart-1/isAre+1
N	3	if you can explain the other person's perspective better than they can articulate it, that is extremely persuasive.	len18+1/end.+2/lowerStart-1/isAre+1
N	3	Reality, he argues, is woven from four threads: quantum physics, the theory of knowledge, computation, and evolution.	len17+1/end.+2/capStart+1/isAre+1/comma-2
N	3	# well i want to shower, clean room, and make extreme success progress # toward capitalism speedrunning cashflow / income.	len20+1/end.+2
N	3	I asked her: “If your employees felt like they couldn’t speak up, you wouldn’t like that, right?” She said yes immediately.	len21+1/end.+2/capStart+1/firstPers-1
N	3	its crazy how people are relevant to people, in different ways and to different degrees. it feels like universal gravitation.	len20+1/end.+2/lowerStart-1/isAre+1
N	3	“Belief comes before ability.” And note that belief doesn’t need to come from within necessarily, it can also come from without.	len21+1/end.+2
N	3	selfishness and altruism are only halves of the answer. the meta-answer is creativity that gets EVERYONE what they need and want.	len21+1/end.+2/lowerStart-1/isAre+1
N	3	unconscious incompetence -> conscious incompetence -> conscious competence -> unconscious competence this is "educating intuition"	len15+3/lowerStart-1/isAre+1
N	3	different religions are like different spoken languages. different words are said, and basically the same concepts are referred to.	len19+1/end.+2/lowerStart-1/isAre+1
N	2	twas a good x day	len5+3/lowerStart-1
N	2	No time to waste!	len4+3/end!-2/capStart+1
N	2	play is the way :)	len5+3/endparen-1/lowerStart-1/isAre+1
N	2	surf the power law	len4+3/lowerStart-1
N	2	africa "is the future"	len4+3/lowerStart-1
N	2	you can learn anything	len4+3/lowerStart-1
N	2	david senra has my ear	len5+3/lowerStart-1
N	2	kids are pure humans :)	len5+3/endparen-1/lowerStart-1/isAre+1
N	2	death lowers the stakes	len4+3/lowerStart-1
N	2	common sense aint common	len4+3/lowerStart-1
N	2	most washes away in time	len5+3/lowerStart-1
N	2	alizee was a french idol	len5+3/lowerStart-1
N	2	tribalism kinda sucks ass	len4+3/lowerStart-1
N	2	Excuse me? lol love this.	len5+3/end.+2/capStart+1/slang*1-4
N	2	the resonant will converge	len4+3/lowerStart-1
N	2	The girlies are thriving 🥰	len5+3/capStart+1/isAre+1/emoji-3
N	2	ns has reached critical mass	len5+3/lowerStart-1
N	2	unblock and unleash yourself	len4+3/lowerStart-1
N	2	sharp books sharpen the mind	len5+3/lowerStart-1
N	2	morality comes first bitches	len4+3/lowerStart-1
N	2	stories ring through history	len4+3/lowerStart-1
N	2	I’m sure I’d love heroin lol	len6+5/capStart+1/slang*1-4
N	2	turn the parasocial to social	len5+3/lowerStart-1
N	2	problem + solution = progress	len5+3/lowerStart-1
N	2	forgive and love, for yourself	len5+3/lowerStart-1
N	2	help those who help themselves	len5+3/lowerStart-1
N	2	turn research into development	len4+3/lowerStart-1
N	2	network states of the internet	len5+3/lowerStart-1
N	2	truth goodness and beauty maxx	len5+3/lowerStart-1
N	2	# what is today's rating then?	len6+5/end?-2/isAre+1/temporal-2
N	2	Wheres your sense of adventure?	len5+3/end?-2/capStart+1
N	2	fifa 15 soundtrack SLAPSSSSSSSS	len4+3/lowerStart-1
N	2	expect imperfection and forgive	len4+3/lowerStart-1
N	2	Is Buddhism the pussy religion?	len5+3/end?-2/capStart+1
N	2	are you adding signal or noise?	len6+5/end?-2/lowerStart-1
N	2	classical music gives goosebumps	len4+3/lowerStart-1
N	2	legacy schooling lacks relevance	len4+3/lowerStart-1
N	2	what makes for a beautiful mind?	len6+5/end?-2/lowerStart-1
N	2	what would you do if you were 5?	len8+5/end?-2/lowerStart-1
N	2	morality comes before difficulty	len4+3/lowerStart-1
N	2	ive only met awesome iranians :)	len6+5/endparen-1/lowerStart-1/firstPers-1
N	2	adasdasdasdasd adasda sdas dadas	len4+3/lowerStart-1
N	2	what gets measured gets managed""	len5+3/lowerStart-1
N	2	Why do we sometimes catastrophize?	len5+3/end?-2/capStart+1
N	2	Gpt voice mode wowzers its good!!!	len6+5/end!-2/capStart+1/shout-2
N	2	My favorite accounts on X thread🧵:	len6+5/capStart+1/emoji-3/firstPers-1
N	2	why does the placebo effect exist?	len6+5/end?-2/lowerStart-1
N	2	are you adding to signal or noise?	len7+5/end?-2/lowerStart-1
N	2	Mistakes can be so embarrassing lol	len6+5/capStart+1/slang*1-4
N	2	why did we stop writing testaments?	len6+5/end?-2/lowerStart-1
N	2	Who’s going to heal the healer? Haha	len7+5/capStart+1/slang*1-4
N	2	I just wanna get a job at acme inc 😩	len10+5/capStart+1/emoji-3/firstPers-1
N	2	what were a prodigy at? a natural at?	len8+5/end?-2/lowerStart-1
N	2	practice practice practice in private	len5+3/lowerStart-1
N	2	i love singapore. shit just works! :)	len7+5/endparen-1/lowerStart-1/firstPers-1
N	2	how do network effects start and end?	len7+5/end?-2/lowerStart-1
N	2	everyone be learning chinese nowadays	len5+3/lowerStart-1
N	2	engineering can be extremely beautiful	len5+3/lowerStart-1
N	2	problem founder company product market	len5+3/lowerStart-1
N	2	Different genes infer different memes?	len5+3/end?-2/capStart+1
N	2	how can we die when we were never born?	len9+5/end?-2/lowerStart-1
N	2	is the true good beautiful quantifiable?	len6+5/end?-2/lowerStart-1
N	2	guys dont rizz up other guys enough lol.	len8+5/end.+2/lowerStart-1/slang*1-4
N	2	if its not timeless, its a waste of time?	len9+5/end?-2/lowerStart-1
N	2	these AIs aren’t gonna prompt themselves!	len6+5/end!-2/lowerStart-1
N	2	okay why dont i # have that cashflow yet?	len9+5/end?-2/lowerStart-1
N	2	clawdbot 2026 feels similar to chatgpt 2022	len7+5/lowerStart-1/year-2
N	2	why do miracle years and golden ages happen?	len8+5/end?-2/lowerStart-1
N	2	Mamma mia burned ABBA songs into my head lol	len9+5/capStart+1/slang*1-4
N	2	the bullshit and low-character radars go off!	len7+5/end!-2/lowerStart-1
N	2	how do you live a phenomenally beautiful life?	len8+5/end?-2/lowerStart-1
N	2	paypal mafia 1998-2002 ~ fc barcelona 2008-2012	len7+5/lowerStart-1/year-2
N	2	are you in a local minima or the global minima?	len10+5/end?-2/lowerStart-1
N	2	how do you detect previously hidden opportunities?	len7+5/end?-2/lowerStart-1
N	2	if you wouldnt pin the tab, why even make the app?	len11+5/end?-2/lowerStart-1
N	2	Older women and gay guys love me for some reason lol	len11+5/capStart+1/slang*1-4
N	2	what actually matters most in life? relationships no?	len8+5/end?-2/lowerStart-1
N	2	what does that mean for each form factor of artifact?	len10+5/end?-2/lowerStart-1
N	2	"women. cant live with them, cant live without them" 😂	len10+5/emoji-3
N	2	if you want to be a bender, you need to let go of fear	len14+3/lowerStart-1
N	2	What would you do today if you knew you’d die tomorrow?	len11+5/end?-2/capStart+1/temporal-2
N	2	Please bug test. Idk what easier way to spotify oauth…:	len10+5/capStart+1/slang*1-4
N	2	what do you love to produce that others love to consume?	len11+5/end?-2/lowerStart-1
N	2	so many people seem to be just noise. why? the power law?	len12+5/end?-2/lowerStart-1
N	2	if the internet was a country, what would its gdp ppp be?	len12+5/end?-2/lowerStart-1
N	2	inner demons? how about inner angels and guardian angels?	len9+5/end?-2/lowerStart-1
N	2	if you don't put any input, how do you expect any output?	len12+5/end?-2/lowerStart-1
N	2	i love how i say what people are thinking but just dont say	len13+3/lowerStart-1/isAre+1/firstPers-1
N	2	you're allowed to make mistakes just keep error correcting!	len9+5/end!-2/lowerStart-1
N	2	God in the old testament was more pagan than christian haha	len11+5/capStart+1/slang*1-4
N	2	when i have my hands on a humanoid, i be makin somethin good	len13+3/lowerStart-1
N	2	there has to be a better way to surf the web and process tabs	len14+3/lowerStart-1
N	2	At this point, no new friends from scratch. Referrals only lol	len11+5/capStart+1/slang*1-4
N	2	dont be a dinosaur, be a mammal dont be a mammal, be an android	len14+3/lowerStart-1
N	2	the best cryptocurrencies seem to be btc eth sol zec and quantus?	len12+5/end?-2/lowerStart-1
N	2	recruit as found, not as needed. "dig the well before you need it"	len13+3/lowerStart-1
N	2	if you do the math, the beautiful path may reveal itself as viable	len13+3/lowerStart-1
N	2	will all work eventually become remote work? with vr and humanoids?	len11+5/end?-2/lowerStart-1
N	2	how do you quantify health? blueprint/dontdie quantifies all organs?	len9+5/end?-2/lowerStart-1
N	2	how do you solve performance anxiety? i feel it at ns and on x a bit	len16+3/lowerStart-1
N	2	pinterest x gaussian splits x vr will go crazy. world models and shii	len13+3/lowerStart-1
N	2	the more you grow humanity's pie, the more you deserve a better slice	len13+3/lowerStart-1
N	2	I'm very careful with how I spend my time, my days, my life... do dis	len15+3/capStart+1/ellipsis-1/firstPers-1
N	2	Latin phrases hit hard lol: Gradatim Ferociter Amor Fati Memento Mori	len11+5/capStart+1/slang*1-4
N	2	would i cry if they died? thats how i know if i truly loved that person	len16+3/lowerStart-1
N	2	many people result to pvp because they dont know that they can pve well	len14+3/lowerStart-1
N	2	If its too hard, you might need to set up more dominos in between a and b	len17+1/capStart+1
N	2	i want to vibeproduce (music) vibewrite (philosophy) vibecode (technology)	len9+5/endparen-1/lowerStart-1/firstPers-1
N	2	Should i keep x and farcaster content seperate or cross pollinate the two?	len13+3/end?-2/capStart+1
N	2	if they continue to have the problem, they'll continue to need the solution	len13+3/lowerStart-1
N	2	~ “Your skin is a mouth. If you wouldn’t eat it, don’t put it on your skin.”	len17+1/isAre+1
N	2	If you died right now, what would you regret not doing? Then just go do that!	len16+3/end!-2/capStart+1
N	2	eventually when looking up a video on youtube, youll see "generate video" also	len13+3/lowerStart-1
N	2	built off an idea called "interrupt coalescing": insert the ted ed youtube video	len13+3/lowerStart-1
N	2	i have seen the matrix. i have left plato's cave, up and into another plato cave...	len16+3/end.+2/lowerStart-1/ellipsis-1/firstPers-1
N	2	what if whatsapp shared location like life360 or findmyiphone, for friends and shii	len13+3/lowerStart-1
N	2	if hercules was never put to the test, we would not know exactly how strong he was.	len17+1/end.+2/lowerStart-1
N	2	the most common mistake of an engineer is to overengineer (speaking from experience)	len13+3/endparen-1/lowerStart-1/isAre+1
N	2	you can’t force seeds to grow faster than they will, but you can plant like a madman.	len17+1/end.+2/lowerStart-1
N	2	"in the short run the market is a voting machine, in the long run a weighing machine."	len17+1/isAre+1
N	2	edwin land was steve jobs before steve jobs henry kaizer was elon musk before elon musk	len16+3/lowerStart-1
N	2	if you can connect the small to the large and vice versa, the calibration reinvigorates	len15+3/lowerStart-1
N	2	How can you lower the barrier to starting? "What would this look like if it were easy?"	len17+1/capStart+1
N	2	takes a todo list and ai will sort each sentence by topic, then you can tier list them.	len18+1/end.+2/lowerStart-1
N	2	art will not reveal the depths of its beauty until you have dived deep enough to see it.	len18+1/end.+2/lowerStart-1
N	2	if it matters, your long term motivation will not waver, knowledge and skills come after	len15+3/lowerStart-1
N	2	if you have a north star, navigating the ocean has much more anchored-direction than not	len15+3/lowerStart-1
